,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
6,axahongkong,1 month ago,"
                        【🎵意外話嚟就嚟，唔一定帶嚟驚喜！🎶但隨時帶嚟300港元現金券！】

睇完AXA安盛同 @p1x3l.weare  合作嘅最新MV《This is how we保》就知道意外真係分好多種，可能係深刻、好笑又或者有趣！但係好似P1X3L話齋「意外話嚟就嚟」，咁你有邊一次意外係令你最驚喜😮？

無論係好笑嘅意外😂，定係估唔到嘅巧合🤯，我哋AXA安盛都想知！只要登入網站，話俾我哋知最令你難忘嘅意外故事，就有機會贏得300港元Netflix現金券！🍿

🕹️遊戲玩法🕹️ 
1️⃣登入以下網站，填妥個人資料
2️⃣寫下「最難忘的意外故事」，仲可以加張圖添！（故事限於100字內，中、英文皆可，連標點符號）
3️⃣AXA 安盛將選出10個最難忘的意外故事之參加者
4️⃣10位得獎者會獲得Netflix現金券價值300港元！

活動截止日期︰2022年5月27日下午11時59分

即刻登入以下網站報名參加啦！
https://bit.ly/3wq2fmV

⏰限時優惠：而家網上投保「卓越」豐盛守護樂基本計劃，即享有⭐75折優惠！
https://bit.ly/3sC5zZy 

 #AXA安盛  #P1X3L  #意外保險  #意料之外保障之內  #有獎遊戲

本活動受條款及細則約束，詳情請參閱AXA安盛Facebook專頁。 
                    ",67        ,3        ,20220630
7,axahongkong,1 month ago,"
                        【Kenneth 生活百保 x P1X3L: 意外保嘅醫療保障包啲乜？】

市場上咁多唔同類型嘅保險計劃，有時真係花多眼亂，搞唔清楚每一種究竟係有咩用😵‍💫，有人甚至話有醫療保同勞保，點解仲需要個人意外保？不如等「Kenneth生活百保」為你逐一解答😎！

AXA安盛最新推出嘅「卓越」豐盛守護樂為你提供全面意外醫療費用保障🩺，無論你係因為意外而需要睇中醫，又或者好似 @p1x3l.weare  嘅George咁因為踩單車整親而跌崩牙*要睇牙醫，AXA安盛一樣照顧到。賠償額以每宗意外計算，中醫、跌打、針灸、脊醫及物理治療^均會承保。就連個人責任保障都一樣有，咁就算發生意外整爛人哋嘅嘢都唔使頭痕啦！

⏰限時優惠：而家網上投保「卓越」豐盛守護樂基本計劃，即享有⭐75折優惠！
https://bit.ly/3rWw0Jf

*因意外導致真牙受損而需要進行必要嘅治療。
^脊醫及物理治療設每段受保期限額。
受條款及細則約束。詳情請參閱網站連結內的產品說明書及推廣資料。

 #AXA安盛  #Kenneth生活百保  #P1X3L  #意外保險  #卓越豐盛守護樂  #意料之外保障之內 
                    ",56        ,1        ,20220630
8,axahongkong,1 month ago,"
                        【Kenneth 生活百保 x P1X3L: 意外保險點保障你一家三代？】

相信唔少人都同 @p1x3l.weare  一樣，作為家庭嘅一份子，梗係想幫屋企人買一份全面嘅意外保障啦👍🏼！但屋企咁多家庭成員，有老婆、阿爸阿媽、外父外母、仔仔女女，佢哋每個需要嘅保障都唔同，一人一份保單咪好麻煩？🤔

等Kenneth生活百保解答呢個問題啦😎，無論你屋企有幾多人，有幾多活動，Kenneth都一樣有辦法💪🏼！

AXA安盛最新推出嘅「卓越」豐盛守護樂，❗全港首創❗*全家共享保額，一份保單🥇保障晒你屋企三代人👨‍👩‍👧‍👦；而且計劃仲提供自選體育運動保障，醫療費用及個人責任保障額額外多25%，就連運動器材損壞都可索償^，啱晒好動嘅屋企人！長者同子女仲有雙倍每日住院現金及私家看護津貼，另外再為80歲以上的長者特設因意外受傷而導致嘅骨折賠償，斷骨，骨裂都包，提供額外照顧👴🏻👧🏻！投保一經批核📝，更可終生續保添！

⏰限時優惠：而家網上投保「卓越」豐盛守護樂基本計劃，即享有⭐75折優惠！
https://bit.ly/3rZ0Wsd

*「全港首創」乃AXA安盛內部根據一般保險市場現有同類型個人意外保險作調查及比較。資料截至2022年3月。
^索償須連同意外醫療費用的索償一併提交，最高賠償額為港幣6,000
受條款及細則約束，詳情請參閱網站連結內的產品說明書及推廣資料。

 #AXA安盛  #Kenneth生活百保  #P1X3L  #意外保險  #卓越豐盛守護樂  #意料之外保障之內 
                    ",139        ,8        ,20220630
9,axahongkong,1 month ago,"
                        【全新意外保MV廣告🕺🏻🕺🏻🕺🏻P1X3L驚喜登場！】

AXA安盛今次再次引爆驚喜🔥，搵嚟樂壇中「意外性No.1」嘅男團 @p1x3l.weare  代言全新「卓越」豐盛守護樂🕺🏻！

無論係節目中受七師傅加持「意外」爆紅💥，定係「意外」走上頒獎台贏得生力軍獎🏆，有三子嘅出現就總會有意外驚喜！作為P1X3L首次擔正嘅保險代言，今次廣告就破格地以MV形式呈現，將最新單曲重新演繹成《This Is How We 保》🎤，為你介紹我哋嘅新世代意外保障！

全新🛡「卓越」豐盛守護樂🛡作為新世代意外保，其創新特點包括：
✅❗全港首創❗*全家共享保額，一份保單🥇保障晒你屋企三代人👨‍👩‍👧‍👦
✅自選保障涵蓋體育運動保障以增加保額和保障項目🏃🏻‍♀️ 🏃🏻‍♂️、收入或付款保障以減輕因意外受傷停工的經濟負擔
✅意外死亡及永久傷殘賠償額高達600,000港元
✅長者及小童雙倍住院現金及私家看護津貼，另外為長者特設因意外受傷而導致嘅骨折賠償，斷骨，骨裂都包，提供額外照顧👴🏻👧🏻
✅全面意外醫療費用保障🩺，賠償額以每宗意外計算。中醫、跌打、針灸、脊醫及物理治療**均會承保。
✅涵蓋廣闊職業範圍，大部份職業包括香港境內貨櫃車司機同救生員同樣安心受保
✅一經批核📝，終生續保^
✅優惠期間，成人個人保障基本計劃保費低至每日2.4港元

⏰限時優惠：而家網上投保「卓越」豐盛守護樂基本計劃，即享有⭐75折優惠！
https://bit.ly/3MCeSAw

👀唔想錯過P1X3L嘅勁歌熱舞？又想知道AXA安盛點將「意料之外」變成「保障之內」？就要即刻去片睇MV喇📽！
*「全港首創」乃AXA安盛內部根據一般保險市場現有同類型個人意外保險作調查及比較。資料截至2022年3月。
**脊醫及物理治療設每段受保期限額。
^受條款及細則約束，詳情請參閱網站連結內的產品說明書及推廣資料。

 #AXA安盛  #P1X3L  #意外保險  #卓越豐盛守護樂  #意料之外保障之內 
                    ",807        ,57        ,20220630
10,axahongkong,1 month ago,"
                        【P1X3L有乜新搞作？🤔】

「意外性No.1」嘅男團 @p1x3l.weare  做乜擺晒Chok pose🕺🏻🤔？係咩新搞作呢？定係又有OMG嘅事發生😯？

賣個關子先！聽日5月3日，留意AXA安盛Instagram，睇下係乜嘢surprise啦💚！

 #AXA安盛  #P1X3L 
                    ",215        ,10        ,20220630
11,axahongkong,2 months ago,"
                        【AXA安盛 x Sammi 之你問Mi答！💁🏻‍♀️】

大家都知 @sammi_chengsauman  追求健康生活🌳，但其實佢都有鬼馬又活潑嘅一面，仲有啲小怪癖同壞習慣添😆！

想知道更多Sammi日常🙆🏻‍♀‍，立即click上面條片啦！

AXA安盛同Sammi一樣重視環保，想了解我哋點實踐BetterMe for a BetterE？
Click入嚟睇睇啦：https://bit.ly/3skanmv

 #AXA安盛  #EmmaByAxa  #全電子化服務  #BetterMe  #BetterE 
                    ",44        ,0        ,20220630
12,axahongkong,2 months ago,"
                        【轉用全電子服務 📲 為環保做多啲！】

想生活每個細節更環保🌍？原來可以做少啲！

今次由 @sammi_chengsauman 為你親身示範，透過AXA安盛簡單嘅電子服務，唔需要Print或Scan任何表格📑，篤吓手機就輕鬆搞掂投保同索償！多咗嘅時間，仲可以同可愛嘅貓貓玩🐈！

立即下載Emma by AXA應用程式，轉用更方便嘅電子服務：
✅ 網上投保：唔止環保，而且最快60秒就搞掂，而家投保指定保障，仲享保費低至75折！慳紙慳時間，仲幫你慳埋錢！
✅ 電子索償：輸入簡單資料即可提交保單醫療索償，仲有即時通知，隨時追蹤索償狀態！輕鬆claim錢無難度！ 
✅ e-康健卡：電子醫療卡開App即用，睇醫生唔使左搵右搵。銀包輕咗，人都輕鬆咗！ 
✅ 電子文件：保單文件一目了然，就算全家有幾多保單，要check嘅時候都易過借火！ 

從此生活上煩惱少啲，同時一齊為環保做多啲，BetterMe for a BetterE，Environment 個 “E” 🌳！

想了解網上投保詳情同我哋點成就更多BetterE？Click入嚟睇睇啦：https://bit.ly/3rFMPYR

受條款及細則約束，詳情請參閱網站內的產品及推廣資料。

 #AXA安盛  #EmmaByAXA  #全電子化服務  #BetterMe  #BetterE 
                    ",179        ,0        ,20220630
13,axahongkong,2 months ago,"
                        【復活節快樂🐣復活節日期到底點計出嚟📆？】
 
復活節日期每年不同，有時4月中，有時又可以早至3月❗但點解復活節日期唔係固定嘅呢🤔？

原來係同曆法有關！根據聖經記載，耶穌復活日子同逾越節時間相近，為咗避免兩者重疊，教徒就將春分滿月後嘅首個星期日定為復活節🌸，加上春分並無固定時間，所以就令每年復活節日期都唔同喇❗

最後，AXA安盛祝大家有個愉快嘅復活節🎉，記得趁呢個Long weekend多啲陪伴身邊摯親啦💕！

參考資料：https://bit.ly/3JuDHfN

 #AXA安盛  #復活節快樂 
                    ",8        ,0        ,20220630
14,axahongkong,2 months ago,"
                        【天氣潮濕，會影響口罩防禦力？😷】

為咗預防感染，最近大家都喺防疫上都各出奇招，有人轉用更貼面嘅口罩，亦有人選擇戴兩個口罩出街！但其實，除咗佩戴口罩嘅方法外，點樣儲存口罩都係關鍵🌟。

事關春天潮濕嘅天氣，會令散裝嘅口罩容易受潮，令口罩容易發霉，甚至變成病菌嘅溫床，防疫力自然大大降低🦠。

想喺潮濕嘅天氣下妥善儲存口罩，立即睇睇AXA安盛為大家準備嘅「口罩防潮法」啦：

1️⃣放入乾淨信封儲存✉️：
消毒雙手後，喺不觸碰口罩兩面嘅情況下放入全新信封，儲存時應避免對摺。
🔸由於信封袋嘅材質具吸水作用，將口罩放入信封可以令口罩保持乾燥，抑制細菌滋生。

2️⃣儲存於乾燥、密封空間🗄️：
將散裝口罩先放入乾淨拉鏈袋，再儲存喺相對密封嘅空間（如：櫃桶），並放置乾燥劑喺櫃桶內。
🔸乾燥劑含有氯化鈣，能有效吸收空氣中嘅水分，令密封空間保持乾爽狀態，口罩亦不易受潮。

學識口罩儲存方法，就唔怕未用嘅口罩無故報銷，外出時就更放心啦🤓！

參考資料：https://bit.ly/38epNBh

 #AXA安盛  #春天須知  #口罩防潮法 
                    ",9        ,0        ,20220630
15,axahongkong,2 months ago,"
                        【3個孩子活動提案  輕鬆平衡育兒同工作🏠！】

疫情令父母同子女雙雙留喺屋企，家長們Work from Home（WFH）之餘，又唔想悶親小朋友，但自己又忙住工作冇時間，應該點算？🤯

以下三大方法，一方面可以令你Kids-work balance，亦可以俾小朋友繼續好動，即刻睇下：

1️⃣發展專長：網上自學素材🖥️

自從WFH變成大趨勢，網上課程選擇亦變得更多！家長可以嘗試按小朋友嘅興趣選擇課程，增加課外知識，就算足不出戶都可以令小朋友拓闊眼界🌍！

2️⃣樂在家中：益智小遊戲🕹️

遊戲唔一定對小朋友冇益，揀啱遊戲仲可以訓練小朋友嘅組織能力同想像力！家長不妨為子女準備網上拼圖、畫畫等小遊戲，俾佢地發揮創意🌟！

3️⃣寓學習於娛樂：有聲書讀物🎧

如小朋友對書本感到抗拒，家長可以從有聲書開始培養佢地對文字嘅興趣，試揀選一啲外語兒童讀物、童話書俾子女收聽🧚🏻‍♂‍，等子女喺娛樂同時可以從中學習，一舉兩得！

快啲參考以上方法，等小朋友可以捉緊「暑假」嘅尾巴之餘，同時令你重回自己嘅生活節奏啦💃🏻！

參考資料：
https://bit.ly/3LCCfJr
https://bit.ly/3DAvrcx

 #AXA安盛  #在家工作  #KidLifeBalance 
                    ",13        ,0        ,20220630
16,axahongkong,2 months ago,"
                        【WFH居家工作保  意外冇煩惱！👨🏻‍💻】

疫情期間，唔少公司都安排員工在家工作以減低傳染機會，不過好多人反映 Work from home 期間有太多估唔到嘅意外發生😱，一向以客為先嘅AXA安盛，貼心為大家推出「WFH居家工作保」🌟，萬大事都有AXA安盛，幫大家解決煩惱！

「 WFH居家工作保 」🌟 涵蓋不同種類嘅意外，當中包括：
✔️視像會議意外露出睡褲🩳
✔️左鄰右里長期裝修鑽牆🔨⚠️
✔️子女發出謎之聲音💢
✔️毛孩亂入鏡頭🐶🐱
✔️工作時屋企Wi-Fi罷工💻

*受條款及細則約束，以上保障只於愚人節限定，純粹講笑！如果你在家工作期間發生過更多好笑嘅突發事件，歡迎隨便留言話我地知💁🏻‍♀️！

不過講笑之餘，Work from home呢個新常態，的確令大家嘅工作與生活界線變得模糊，產生唔少壓力🤧！

我地嘅Emma by AXA應用程式，就為你提供全方位身心支援服務，例如「心靈加油站」令你可以透過冥想減壓同釋放負面情緒，咁就可以兼顧工作效率與心理健康💞，安心渡過在家工作嘅適應期喇！想減壓，就記住用喇！

 #AXA安盛  #愚人節快樂  #EmmabyAXA 
                    ",46        ,1        ,20220630
17,axahongkong,2 months ago,"
                        【☔潮濕天 衫難乾？ 學識春季乾衣3大技巧👔！】

春天嚟到，有冇覺得四周彌漫住陣陣濕氣呢😶？潮濕天氣除咗令人痴笠笠之餘，最麻煩係洗完衫後遲遲未乾，仲令衣物散發住濃烈嘅罨味…😷

想趕走衣物罨味，立即記低AXA安盛為你準備嘅乾衣3大技巧啦：

1️⃣洗衣前反轉衫面
衣物出現異味，源於停留喺人體皮膚上嘅細菌，依附喺衣物上而未被洗淨。放入洗衣機前，將衣物嘅內裡向外，就可以令衣物細菌更易被帶走。

2️⃣善用小空間乾衣
小空間比起通風嘅客廳更容易控制濕度，所以室內乾衣建議放喺浴室，加上抽濕機同抽氣扇嘅輔助，就係最佳嘅小型乾衣間。

3️⃣擴大衣物接觸面
如果要晾乾厚褸、牛仔褲等，可以嘗試用衣架撐起衣物內部，令空氣可以流入，帶走濕氣。

最近疫情肆虐，要勤換衣物保持衛生，學識以上方法，就唔使怕唔夠衫替換啦😬！

參考資料：https://bit.ly/3thr9SK

 #AXA安盛  #春季須知  #乾衣大法 
                    ",7        ,0        ,20220630
18,axahongkong,3 months ago,"
                        【AXA安盛全力支持WWF「地球一小時」🌎！】
咦咦咦⋯⋯做咩成個AXA安盛Office突然熄晒燈？原來今日係「地球一小時2022」嘅大日子💡！我地已經準備就緒，率先將熄燈活動搬入Office，而The ONE天台嘅AXA安盛廣告屏幕亦會喺8點半熄燈1小時，推動節能減碳♻️！

約定你一陣8點一齊參加網上倒數儀式！💡 記住喺熄燈愛地球的同時，可以藉住抗疫留家呢個特別時刻，熄燈去聆聽自己內心，作個小休息，為自己、為地球充一充電！🔋

儀式即將開始，立即入去睇喇📷！

💡倒數儀式詳情：
日期: 2022年3月26日 (星期六)
時間: 晚上8:00
現場直播： WWF Hong Kong Facebook專頁

 #AXA安盛致力守護  #AXA安盛  #WWF  #地球一小時  #全城響應  #AXABetterMe  #EarthHour2022  #地球一小時2022  #EarthHour  #3月26日晚上8點半  #一齊熄燈  #HabitsProtectHabitats 
                    ",51        ,1        ,20220630
19,axahongkong,3 months ago,"
                        【同人分享快樂 可以令幸福加倍 💕！】

幸福感嘅來源有好多種，可以係因為食到一件好好味嘅蛋糕🎂 ，可以係因為趕得上燦爛嘅夕陽 🌅，可以係因為同家人朋友度過愉快嘅周末👨‍👩‍👦‍👦 但獲取幸福感嘅方法何止呢幾種？

正所謂「獨樂樂不如眾樂樂」，適逢今日係國際幸福日，不如一齊學習下「分享」嘅快樂之道，令幸福感倍增啦💕 ！

1️⃣記低生活發生嘅小趣事，再同至親分享📝
每日記低至少3件生活發生嘅小趣聞，再同至親分享。除咗摘錄嘅過程可以令自己從平淡中照見生活樂趣，亦可向身邊人散發正能量！

2️⃣主動聯絡至親☎️
趁住空餘時間，主動打個電話或send個message俾親朋好友，交換下近況，表達關心，互相扶持😆 ！

3️⃣一同發掘新興趣💡 
雖然見面少咗，但隔空做同一樣事，都算係一種陪伴！相約親友一齊焗同一個蛋糕、畫同一張素描，再互相分享心得，一樣可以感受當中嘅快樂！

睇完呢個post，快啲拎起個電話，message你身邊至愛，分享快樂啦💁🏻‍♀️！

資料來源：https://bit.ly/3CHzao9 
                    ",32        ,0        ,20220630
20,axahongkong,3 months ago,"
                        【Everyone Supports Women!💪🏻 女性何止一種模樣？ 】

今日係國際婦女節，而當中嘅主題係「打破偏見」 #BreakTheBias 🌟。雖然社會不斷進步，但唔少人對女性仍存有不少性別定型！

好似「要出得廳堂、入得廚房」、「女仔化妝係為咗悅己者容」等嘅說話，仍然常見！呢啲說話，某程度上為女性增添無形壓力，更加難令佢地舒舒服服地做自己💃🏻！

由今日起，不如試吓用以下嘅方法學習Everyone Supports Women啦！

1️⃣說話前，先思考💭
說話前要多加思考、注意言辭，除咗可以大大減低因口誤而造成冒犯嘅機會，亦都係一種反思過程，有助改變舊有觀念！

2️⃣主動了解✔️
喺評論人地嘅行為前，嘗試唔好將自己嘅諗法強加喺別人身上，轉為主動了解對方背後嘅想法同感受，可能有全新嘅角度！

3️⃣影響身邊人👯‍♀‍
多啲分享有關性別平權嘅資訊畀身邊嘅家人同朋友，多啲人關注，自然更容易搣甩對女性嘅標籤！

千祈唔好睇小自己嘅力量，因為只要大眾都學識放下偏見，集合起嚟就可以締造一個性別平等、共融嘅環境🌎！

參考資料：
https://bit.ly/3CaYjHy

 #AXA安盛  #國際婦女節  #BreakTheBias 
                    ",13        ,0        ,20220630
21,axahongkong,3 months ago,"
                        【🌿春季經常冇精神？解決「春困」三大要點！】

春天嘅時候總係覺得瞓唔夠，難以提起精神🤔？唔係你懶，而可能係來自「春困」！

喺中醫嘅角度，春季天氣多變兼日夜溫差大，喺氣溫同濕度經常變化之下，會令人嘅免疫力下降，容易感到身體不適、疲倦💤。

想解決令人昏昏欲睡嘅「春困」，不妨從衣、食、作息入手，立即睇下以下三大要點啦：

1️⃣衣著：上身清爽、下身保暖👚
「寒從腳底起」，濕氣會從下半身開始囤積，所以保暖嘅下身穿搭有助撃退濕氣！上半身亦宜以輕薄為主，避免侷促。

2️⃣飲食：多攝取養肝健脾食物🍲
蛋白質如雞蛋、雞胸肉、魚肉；蔬果如茼蒿、椰菜花、毛豆等都屬於春天適合進補嘅食物！

3️⃣作息：12-8睡眠週期，多曬太陽🌞
中醫指出，凌晨 12 點至早上 8 點為最佳睡眠時間！既可以感受春天帶來嘅地氣，穩定神經，同時亦有助排走令身體唔舒服嘅濕氣。

學識擊退「春困」嘅三大要訣，就可以好好享受呢個萬物蓬生嘅季節喇！

資料來源：
https://bit.ly/3qV1Tlf

 #AXA安盛  #春季須知  #趕走倦意 
                    ",11        ,0        ,20220630
22,axahongkong,4 months ago,"
                        【放眼不同貨幣💵儲得多元夠穩陣】

唔少香港人會投資日圓🇯🇵，貪佢投資旅行兩相宜。但無論幾愛日本，只著眼單一外幣都好易蒙受損失，好似上月初，每百日圓兌港元就跌至貼近6.7算嘅 5 年低位📉！

想減輕投資外幣風險？就要儲得夠「多元」，以多元化組合面對難捉摸嘅環球局勢。
AXA安盛全新推出嘅「摯匯儲蓄計劃」就照顧到你嘅需要：
✔️多達9種保單貨幣任你揀，包括人民幣、美元、英鎊、歐元等
✔️靈活保單價值鎖定選項助你抓緊金融市場升勢，鎖定率不設總上限
✔️ 🌟全港首創*🌟 雙重貨幣鎖定戶口，隨時轉，隨時拎
✔️無限次^全部或部分轉換保單貨幣，應對不時變化的趨勢和需要
✔️可觀潛在回報，助你達成遠大理財目標
✔️入場門檻低至每年$1,071美元 #
📣限時優惠：特短兩年供款期「摯匯儲蓄計劃」，預繳嘅保費更可享4%保證年利率**

即刻入嚟了解更多啦： https://bit.ly/3oAQ16v

受條款及細則約束。詳情請參閱網站連結內的產品說明書及推廣資料。

*「全港首創」以參考於2011年後推出之同類型儲蓄保險計劃，鎖定保單價值後，於同一份保單下可持有雙重貨幣戶口 (根據AXA安盛內部市場調查，資料截至2021年11月23日) 。
^由指定保單週年日起，每個保單週年日的30天內可提出一次轉換申請。
 # 為10年繳付期的美元保單。
** 4%的保證年利率只適用於合資格預繳保費。

 #AXA安盛  #兩年供款期  #摯匯儲蓄計劃  #限時優惠 
                    ",35        ,1        ,20220630
23,axahongkong,4 months ago,"
                        【勁浪漫超溫馨💘 減壓更添愛意】

嚟到情人節，AXA安盛祝情侶們永遠浪漫，打風都打唔甩💕，疫情期間唔出街，有咩可以做呢？

有冇諗過喺屋企畫畫促進感情？美國貝勒大學心理學家就發現，情侶一齊畫畫🎨，會大量分泌增加愛意嘅催產素，仲能夠降低壓力荷爾蒙。
 
除咗畫畫之外，兩個人一齊合作完成嘅活動例如煮飯仔同棋盤遊戲，同樣增加到催產素分泌💓其實只要有愛有對方，你眼望我眼都勁浪漫超溫馨啦💋！
 
資料來源：
https://bit.ly/3B7zcVV
 #AXA安盛  #情人節貼士  #催產素 
                    ",12        ,0        ,20220630
24,axahongkong,4 months ago,"
                        【AXA安盛 x Tyson Yoshi🎁送你獨家簽名禮物！】

想知 @tysonyoshi  新年有咩習慣，最鍾意嘅賀年食品係咩？或者佢認為點先可以成為Better Me？快啲睇下面條片啦！

今次AXA安盛仲準備好幾份簽名禮物俾各位粉絲：
🐯大獎：Tyson Yoshi 親筆簽名Tyger 模型（1名）
📷二獎：Tyson Yoshi 親筆簽名即影即有（15名）

立即去AXA安盛Facebook專頁留言參加遊戲，就有機會拎返屋企珍藏！ 
                    ",529        ,2        ,20220630
25,axahongkong,4 months ago,"
                        【AXA安盛預祝大家安康富足、盛享豐年🧧】

虎年就快到！AXA安盛除咗預祝大家有一個美滿嘅新一年，亦都為大家準備咗我地虎年新春sticker！

大家無論係留喺屋企定去拜年，記得用埋呢啲sticker互相問候，咁就可以更增添新年氣氛，喺新一年龍精虎猛，做咩都如虎添翼🔥🐯！

立即下載：https://bit.ly/axacny2022sticker
*適用於WhatsApp, Signal以及Telegram

 #AXA安盛  #虎年虎虎生威 
                    ",55        ,1        ,20220630
26,axahongkong,5 months ago,"
                        【 Tyson Yoshi點樣拍出最CHOK廣告？😎】

Tyson Yoshi喺螢幕嘅零死角型樣，相信大家都睇得多！呢條幕後花絮，仲收錄咗佢天然呆兼搞怪嘅一面，仲唔快啲去片🔥

有多種面向嘅又點止Tyson Yoshi，「AXA安盛摯匯儲蓄計劃」同樣多元！計劃提供多達9種貨幣選擇，包括人民幣、美元、英鎊、歐元、加拿大元、澳元等，仲有雙重貨幣戶口俾你鎖定回報之後賺息，夠晒靈活✌🏻。

立即了解更多：https://bit.ly/3rQcT2u

受條款及細則約束，詳情請參閱網站連結內的產品及推廣計劃資料。

 #AXA安盛  #tysonyoshi 
                    ",280        ,2        ,20220630
27,axahongkong,5 months ago,"
                        【新年一句萬利🧧即賺紅軍福利】

農曆新年又到啦！幾位利物浦球員對農曆新年嘅知識有幾深？Thiago Alcantara, Fabinho同Kostas Tsimikas就同你講咗幾句祝福啦，你又有咩祝賀語想同佢地講？

AXA安盛作為利物浦嘅官方主要夥伴，特別準備咗幾份利物浦球迷專屬嘅賀年禮物：
👕大獎：利物浦正選球員親筆簽名官方訓練球衣（1名）
⚽二獎：Jordan Henderson 或James Milner親筆簽名利物浦足球（ 共2名）
✍🏻三獎： Thiago Alcantara、Fabinho、Kostas Tsimikas親筆簽名福字揮春（共2名）

立即去AXA安盛Facebook專頁留言參加遊戲，就有機會贏到喇🎊 ！ 
                    ",31        ,0        ,20220630
28,axahongkong,5 months ago,"
                        【新春限定🧧虎年新春貼圖包🐯 】

年又過年，共慶歡樂虎年！雖然今個新年大家拜年要注重社交距離，但有AXA安盛嘅虎年新春限定Sticker，就可以為親朋送上祝福🙏。
即刻下載精美貼圖，Send俾三姨四叔隔空拜年啦🎇！

立即下載：https://bit.ly/axacny2022sticker
*適用於WhatsApp, Signal以及Telegram

 #AXA安盛  #農曆新年  #新春限定 
                    ",26        ,1        ,20220630
29,axahongkong,5 months ago,"
                        【下一代未來想點發展都有得揀！🧒】

下一代有咁多可能，如果俾 @tysonyoshi  plan一個小朋友嘅未來，佢又會點揀？即刻去片，走入佢嘅VR世界，等佢話你知咩選擇先係最好😎！

AXA安盛摯匯儲蓄計劃，多達9種保單貨幣俾你無限次^全部或部分轉換，仲可以無限次更換保單被保人，財富代代相傳！等未來有得揀就係目前最好嘅選擇，咁大靈活性，下一代第時想喺邊度、想點發展都得💪！

「摯匯儲蓄計劃」特點包括：
✔️無限次^全部或部分轉換保單貨幣
✔️保單貨幣多達9種選擇，包括人民幣、美元、英鎊、歐元等
✔️🌟全港首創*🌟 雙重貨幣鎖定戶口

⏰限時優惠：成功投保可享高達20%保費回贈！
即刻入嚟了解更多，迎合下一代無限可能👉https://bit.ly/33hDmgS

受條款及細則約束。詳情請參閱網站連結內的產品說明書及推廣資料。
*「全港首創」以參考於2011年後推出之同類型儲蓄保險計劃，鎖定保單價值後，於同一份保單下可持有雙重貨幣戶口 (根據AXA安盛內部市場調查，資料截至2021年11月23日) 。
^由指定保單週年日起，每個保單週年日的30天內可提出一次轉換申請。

 #AXA安盛  #摯匯儲蓄計劃  #儲蓄夠多元未來更多元 
                    ",89        ,0        ,20220630
30,axahongkong,5 months ago,"
                        【🐯Tyson Yoshi型仔貼圖 隨時望實偶像🐯 】

睇完 @tysonyoshi 喺AXA安盛「摯匯儲蓄計劃」廣告嘅演出，係咪唔夠喉想再望多兩眼先 ？
為咗滿足咁多位Fans，AXA安盛特別為你哋造咗套限定Sticker！自私睇之餘，仲可以瘋狂Send俾朋友🔈！

立即下載：https://bit.ly/axatysticker
*適用於WhatsApp, Signal以及Telegram

 #AXA安盛  #摯匯儲蓄計劃  #TysonYoshi  #WhatsAppSticker 
                    ",431        ,8        ,20220630
31,axahongkong,5 months ago,"
                        【儲外幣都可以隨時轉，隨時拎？🤔】

用盡各種方法投資，都係想將自己辛苦儲落嘅心血放喺啱嘅地方，為未來做好打算。面對將來咁多未知數，點解 @tysonyoshi  可以想點就點，去到邊個地方都咁輕鬆😎？

AXA摯匯儲蓄計劃俾你鎖定回報後，仲提供雙重貨幣戶口等你賺取非保證利息之餘，可以喺冇任何手續費情況下，無限次隨時調配兩個戶口入面嘅錢，仲可以隨時喺相關貨幣戶口直接拎已賺取嘅回報。俾你lock住回報之餘，仲可以隨時轉，隨時拎！

「摯匯儲蓄計劃」特點包括：
✔️🌟全港首創*🌟 雙重貨幣鎖定戶口
✔️保單貨幣多達9種選擇，包括人民幣、美元、英鎊、歐元等
✔️無限次^全部或部分轉換保單貨幣

⏰限時優惠：成功投保可享高達20%保費回贈！
個計劃有幾flexible？㩒入嚟了解更多啦👉https://bit.ly/3trw6u7

受條款及細則約束。詳情請參閱網站連結內的產品說明書及推廣資料。
*「全港首創」以參考於2011年後推出之同類型儲蓄保險計劃，鎖定保單價值後，於同一份保單下可持有雙重貨幣戶口 (根據AXA安盛內部市場調查，資料截至2021年11月23日) 。
^由指定保單週年日起，每個保單週年日的30天內可提出一次轉換申請。

 #AXA安盛  #摯匯儲蓄計劃  #儲蓄夠多元未來更多元 
                    ",126        ,0        ,20220630
