,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
13,hsbc_hk,4 weeks ago,"
                        【滙豐白金Visa卡 x MoneyBack「易賞錢」App：享盡百佳折扣優惠，今日話咁「易」！】

就係今日！今日去百佳買嘢，92折優惠容乜「易」預埋你！只要將銀灰色、卡面右下方註有「Visa Platinum」字樣嘅「滙豐白金Visa卡」綁定落「易賞錢」App，然後憑卡喺百佳門市買滿HK$100，或者喺網店買滿HK$800，即可享92折優惠，同時仲賺埋日日都有嘅高達6倍「易賞錢」積分！記得個「易」字，每月嘅2、12、22號一樣有92折！ @fatboyip  已經急不及待掃到架手推車都滿晒喇，你都快啲綁卡，一齊嚟賺升級獎賞啦！

即刻綁卡：https://bit.ly/34L9qe4 

未有滙豐白金Visa卡？現成功申請更可享高達$1,000「獎賞錢」（相等於50,000「易賞錢」積分）： 
www.hsbc.com.hk/platinum
==============================
你都想升級新活，家添驚喜？只要綁定滙豐白金Visa卡到「易賞錢」App即可獲以上升級獎賞，兼享網店免費送貨、生日獎賞等禮遇！
即睇詳情：www.hsbc.com.hk/asw

優惠須受條款及細則約束。借定唔借？還得到先好借！ 
此優惠適用於身處香港的滙豐信用卡持有人。 

 #滙豐白金Visa卡  #易賞錢  #綁卡賺升級獎賞  #升級新活家添驚喜
@moneybackhk @hkparknshop 

【HSBC Visa Platinum Card x MoneyBack App: PARKnSHOP Members’ Day｜Enjoy offers without a hitch】

Today’s the day when you can enjoy 8% off at PARKnSHOP! Simply link your HSBC Visa Platinum Card to the MoneyBack App to enjoy 8% off upon spending HK$100 or above at their physical stores or HK$800 or above at their eShop, and earn the daily reward of up to 6X MoneyBack Points at the same time. If you find the Visa Platinum mark at the bottom-right corner of your silvery grey credit card, your card is eligible for this lucky offer on the 2nd, 12th, 22nd of each month! Fatboy is ready for a shopping spree at PARKnSHOP. Are you?

Click here to link them up now: https://bit.ly/34L9qe4 

Don't have the HSBC Visa Platinum Card yet? Apply now to enjoy fabulous welcome offer of up to $1,000 RewardCash (equivalent to 50,000 MoneyBack Points): 
www.hsbc.com.hk/platinum
==============================
Elevate your quality of life today. Link your HSBC Visa Platinum Card to the MoneyBack App to enjoy the above upgraded offers plus free delivery services at eShops, birthday offers, and more. 
Explore offer details: www.hsbc.com.hk/asw_en 

Terms & Conditions apply. To borrow or not to borrow? Borrow only if you can repay!
The promotion is intended for HSBC credit card holders in Hong Kong.

 #HSBCVisaPlatinumCard  #MoneyBack  #LinkCardForUpgradedRewards  #ElevatingYourQualityOfLife 
                    ",89        ,4        ,20220419
14,hsbc_hk,4 weeks ago,"
                        【香港理財月之儲錢？使錢？想點理財由你話事😎】
未到月尾，份糧就「渣」一聲無晒💸？細細聲話你知，識理財嘅人，月唔月頭都無分別🤫。根據2021 滙豐 Finfit 調查顯示，財政健康同唔健康嘅人喺理財、儲蓄、投資等習慣都相當唔同，即刻睇睇「財政非常健康」有咩特質：

💡 82%嘅人消費後，會習慣檢視個人支出，相反只有27%「財政不健康」嘅人會咁做。
💡 儲錢好難？97%嘅人有儲蓄習慣，但「財政不健康」嘅人就只有27%。
💡 識用錢，仲要識投資！96%嘅人有投資習慣，而「財政不健康」只得45%。

想財政更健康，不如趁住 @ifec.thechinfamily  嘅「香港理財月2022」，透過一系列網上活動及資源重新養成良好嘅理財習慣，詳情請瀏覽香港理財月網站 （www.moneymonth.hk）🌟；用埋各種理財工具，例如香港滙豐流動理財應用程式（HSBC HK App）全新功能「個人預算」（‘Budget’），幫你自動追蹤滙豐每個銀行戶口同信用卡戶口嘅消費，全方位了解個人財政狀況💪🏼

 #身體要Fit理財要FinFit！想成為財政更健康嘅人，快啲上滙豐網頁掌握更多FinFit研究同貼士🌟
https://grp.hsbc/FinFit-mar21

 #滙豐  #滙豐FinFit  #投委會  #錢家有道  #香港理財月2022  #月光族  #月淨族  #理財習慣

【Hong Kong Money Month: Save or Spend? It’s All Up To You😎】
Desperately waiting for your next payday already💸? Here’s a secret: people who manage their finance well can breeze through their days without money issues🤫. According to the 2021 HSBC FinFit Study, the “financially fit” and the “financially unfit” had very different habits of financing, saving, investing and more. Here’re some characteristics of the “financially fit” people:

💡82% of them reviewed their spending regularly whereas only 27% of the “financially unfit” were committed to such a habit.
💡Finding it hard to save money? 97% of them have developed a saving habit while just 27% of the “financially unfit” would do the same.
💡Learn to spend and invest wisely! In contrast to 45% of the “financially unfit”, 96% of them invested regularly.

To up your financial fitness a notch, take part in the “Hong Kong Money Month 2022” by @ifec.thechinfamily  and build up a healthy financial habit with a series of online activities and resources, find out more on Hong Kong Money Month website (www.moneymonth.hk)🌟; 'Budget’, the new mobile personal financial management tool in your HSBC HK App will automatically track all expenses from every HSBC banking account and credit card for you to better understand your financial profile💪🏼.

 #StayHealthyStayFinFit! Go to the HSBC website for more FinFit studies and tips to be more financially fit🌟!
https://grp.hsbc/FinFit-mar21

 #HSBC  #HSBCFinFit  #IFEC  #TheChinFamily  #HongKongMoneyMonth2022  #MoonlightClan  #MoneySavers  #FinancialHabits 
                    ",553        ,0        ,20220419
15,hsbc_hk,1 month ago,"
                        【Budget 矛盾大對決：全新Gadget，即刻買定遲啲買？】 

香港人一直緊貼潮流，每當有新推出嘅電子產品就會即刻入手！我哋嘅客戶上年喺佢哋最喜愛嘅電子產品零售商，達到嘅消費金額足足等於55萬部智能手機咁多！作為潮流達人，遇上新Gadget，你會點選擇？立即留言就有機會贏3,000港元豐澤門市禮券！ 
A) 早買早享受
B) 遲買平幾舊

玩法：
1. Follow 滙豐香港 Instagram 專頁 @hsbc_hk 
2. 留言分享你嘅選擇（A或B），再tag兩位朋友一齊玩
3. HSBC以隨機抽獎形式抽出5位得獎者

想即刻買定遲啲買，都應該睇吓自己銀包嘅「厚度」！只要用香港滙豐流動理財應用程式嘅「個人預算」（‘Budget’），幫你自動追蹤消費，理財更有把握，助你成為理財世一^！即日起至2022年4月14日，登入HSBC HK App，查看’Budget’功能，有機會贏取高達$28,888「獎賞錢」。
詳情：http://grp.hsbc/PFM_HSBCShoppingGameIG_TC

遊戲日期：2022年3月19日至23日晚上11時59分
得獎名單公佈日期：2022年4月21日於此帖文公佈，並有專人聯絡領獎方法
條款及細則：https://grp.hsbc/6000Ki8i0

^理財世一比喻為理財高手。
資料來源：數據來自於2021年1至12月進行至少一項交易的滙豐客戶透過銀行戶口及信用卡於購物的支出金額
優惠受條款及細則約束。此優惠適用於身處香港人士
借定唔借？還得到先好借！

 #滙豐  #個人預算

【Budget Challenge: new gadgets – Buy now? Buy later?】 

Hongkongers have always been on top of the trends, especially on electronic products. The total amount we’ve spent at the top merchant is equivalent to 550,000 smartphones! Being a hipster yourself, what would you do when there’s a new gadget launched? Tell us your choice for a chance to win HK$3,000 FORTRESS Store Gift Coupon! 
A) Go get it right away
B) Wait till there’s a discount 

📌Instructions:
1. Follow the HSBC Hong Kong Instagram page @hsbc_hk 
2. Leave a comment on this post to tell us your choice (A or B) and tag 2 friends
3. HSBC will randomly select 5 prize winners

No matter which plan you go for, money management is the key. With the new ‘Budget’ tool in your HSBC HK App, you can track your spending to become a Money Pro! From now till 14 Apr 2022, log on to the App and visit ‘Budget’ for a chance to win $28,888 RewardCash. 
Learn more: http://grp.hsbc/PFM_HSBCShoppingGameIG_EN

Game period: 19-23 Mar 2022 (11:59pm)
Announcement: 21 Apr 2022 on this post. Winners will be contacted individually on the prize collection details.
T&Cs: https://grp.hsbc/6003Ki8it

Data source: Shopping expenditure data is derived from HSBC banking accounts and credit cards spending of customers who make at least one transaction, Jan-Dec 2021
T&Cs apply. This offer is intended for persons in Hong Kong.
To borrow or not to borrow? Borrow only if you can repay.

 #HSBC  #Budget 
                    ",818        ,846        ,20220419
16,hsbc_hk,1 month ago,"
                        【Budget矛盾大對決 結果公佈】 一日三餐，Stay Home揀食咩？

上次嘅Foodie大對決，有結果啦！原來有76%嘅Foodie都鐘意餐餐有新意，食各款外賣套餐！ 

心大心細仲諗緊食乜？你當然可以睇下其他人點揀，但其實更應該睇自己用錢上應唔應付得到。只要記得理財世一Jessica教過你嘅‘Budget’理財攻略，用香港滙豐流動理財應用程式（HSBC HK App）全新功能「個人預算」（‘Budget’），就可以自動追蹤每個滙豐理財戶口及信用卡戶口嘅消費，等你一眼睇晒日常消費，更可設定「預算」追蹤，清楚知道每月使咗幾多，用錢更有把握，助你成為理財世一*！咁無論食平食貴，都一樣由你話事！

除咗Budget矛盾大對決抽獎，即日起至2022年4月14日，只要登入HSBC HK App，查看‘Budget’功能，有機會贏取$28,888「獎賞錢」。
詳情：grp.hsbc/PFM_HSBCDiningGameAnnouncementIG_TC

Jessica下個post仲有另一條Budget生活難題要大家幫手揀㗎，記得留意啦！

遊戲條款及細則：https://grp.hsbc/6000Ki8i0
*理財世一比喻為理財高手。
優惠受條款及細則約束。此優惠適用於身處香港人士
借定唔借？ 還得到先好借！

 #滙豐  #個人預算  #數碼理財工具  #理財世一

【Budget Challenge ‘How would you plan your meals when staying at home?’: The result is out】

Foodies, did you vote for your preference last week? It turns out that 76% of the voters prefer ordering takeaway for its convenience and price!

Of course you can take reference from this result, but you may also review your financial status before making up your mind. With ‘Budget’, the new mobile personal financial management tool on the HSBC HK App, you can track your spending in all your HSBC bank accounts and credit cards, and also set up a budget tracker. Such that you can stay on top of your finances to become a Money Pro! So it’s up to you to decide how much you want your meal to cost!

Apart from the Budget Challenge lucky draw, here’s another way to win a prize. From now till 14 April 2022, log on to the HSBC HK App and visit ‘Budget’ for a chance to win $28,888 RewardCash.
Learn more: grp.hsbc/PFM_HSBCDiningGameAnnouncementIG_EN

Stay tuned to our page, where Jessica will bring you another Budget Challenge soon!

T&Cs: https://grp.hsbc/6003Ki8it
Terms and conditions apply. This offer is intended for persons in Hong Kong.
To borrow or not to borrow? Borrow only if you can repay.

 #HSBC  #Budget  #digitalmoneytool  #moneypro 
                    ",66        ,0        ,20220419
17,hsbc_hk,1 month ago,"
                        【滙豐白金Visa卡 x MoneyBack「易賞錢」App：屈臣氏會員折扣日｜就係今日！】

今日「發啦」！憑已綁定到「易賞錢」App的滙豐白金Visa卡於屈臣氏門市或網店買滿HK$400，即享92折，同時仲賺埋日日都有嘅高達6倍「易賞錢」積分！你只要用銀灰色、卡面右下方註有「Visa Platinum」字樣嘅「滙豐白金Visa卡」嚟綁定「易賞錢」App，每個月嘅「發發發」，即係8、18、28號，屈臣氏門市及網店都有呢個92折優惠！想學似 @deegor_hkwa  咁盡享優惠扮靚靚，記住mark落schedule喇～

即刻綁卡：https://bit.ly/34L9qe4 

未有滙豐白金Visa卡？現成功申請更可享高達$1,000「獎賞錢」（相等於50,000「易賞錢」積分）： 
www.hsbc.com.hk/platinum
==============================
你都想升級新活，家添驚喜？只要綁定滙豐白金Visa卡到「易賞錢」App即可獲以上升級獎賞，兼享網店免費送貨、生日獎賞等禮遇！
即睇詳情：www.hsbc.com.hk/asw

優惠須受條款及細則約束。借定唔借？還得到先好借！ 
此優惠適用於身處香港的滙豐信用卡持有人。 

 #滙豐白金Visa卡  #易賞錢  #綁卡賺升級獎賞  #升級新活家添驚喜
@moneybackhk @hkwatsons 

【HSBC Visa Platinum Card x MoneyBack App: Watsons Members’ Day｜Today’s the day! 】

It’s the Lucky 8 shopping day today! Simply link your HSBC Visa Platinum Card to the MoneyBack App to enjoy 8% off upon spending HK$400 or above at Watsons physical stores or eShop, and earn the daily reward of up to 6X MoneyBack Points at the same time! If you find the Visa Platinum mark at the bottom-right corner of your silvery grey credit card, your card is eligible for this lucky offer on the 8th, 18th, 28th of each month. Save the dates and have fun shopping like what Dee does!

Click here to link them up now: https://bit.ly/34L9qe4 

Don't have the HSBC Visa Platinum Card yet? Apply now to enjoy fabulous welcome offer of up to $1,000 RewardCash (equivalent to 50,000 MoneyBack Points): 
www.hsbc.com.hk/platinum
==============================
Elevate your quality of life today. Link your HSBC Visa Platinum Card to the MoneyBack App to enjoy the above upgraded offers plus free delivery services at eShops, birthday offers, and more. 
Explore offer details: www.hsbc.com.hk/asw_en 

Terms & Conditions apply. To borrow or not to borrow? Borrow only if you can repay!
The promotion is intended for HSBC credit card holders in Hong Kong.

 #HSBCVisaPlatinumCard  #MoneyBack  #LinkCardForUpgradedRewards  #ElevatingYourQualityOfLife 
                    ",134        ,14        ,20220419
18,hsbc_hk,1 month ago,"
                        【自主新態度 😌 Work-Health Balance 無難度！】
日日返工 chur 到盡，條路真係冇得揀 💼？而家就由你自主一個 Work-Health Balance 嘅生活模式 🌟！即刻去片，睇下 @903ahjeng  師傅點樣幫到上班一族搵返真正健康啦 🦾。重點簡而精，就好似申請滙豐自願醫保靈活計劃一樣，只需幾個步驟就可以網上投保，健康保障 so easy✌️！

➡️ 了解更多：http://grp.hsbc/eVHISFvATC

 #滙豐保險  #自願醫保  #自願醫保靈活計劃  #WorkHealthBalance

滙豐自願醫保靈活計劃是獲食衞局認可的個人償款住院保險產品，並非銀行存款或儲蓄計劃，只在香港特別行政區銷售，並由 HSBC Life (International) Limited 滙豐人壽保險（國際）有限公司，註冊成立於百慕達之有限公司(「滙豐保險」）承保，並受其信貸風險所影響。以上受有關條款及細則約束，詳情請參閲産品册子。

【A new frame of mind 😌 a new Work-Health Balance!】 Is there no way out of the daily grind 💼? This is your chance to re-evaluate your lifestyle and start taking action to achieve Work-Health Balance 🌟! Follow Fortune Teller @903ahjeng  in the video to see how workaholics can get and stay healthy. Apply for HSBC VHIS Flexi Plan in just a few steps online and enjoy an upgraded health insurance.

➡️ Learn more: http://grp.hsbc/eVHISFvAEN

 #HSBCLife  #VHIS  #VHISFlexi  #WorkHealthBalance

HSBC VHIS Plans are underwritten by HSBC Life (International) Limited which is authorised and regulated by the Insurance Authority of the HKSAR, and is intended only for sale in the HKSAR. The Hongkong and Shanghai Banking Corporation Limited ('HSBC') is an insurance agent authorised by HSBC Life (International) Limited ('HSBC Life'). Terms and conditions apply. For more details, please refer to the product brochure. 
                    ",189        ,3        ,20220419
19,hsbc_hk,1 month ago,"
                        【最新FinFit Index出爐喇！識得理財 買樓隨時快9年❗️】 
今時今日，健康真係好緊要...
係連理財都一樣要健康！2021年港人財政有幾健康？根據滙豐最新FinFit Index顯示：2021年港人FinFit Index整體得分為65分✨，雖然疫症持續，依然維持大約2020年嘅水平。

當中仲有以下幾項有趣嘅發現：
💡「財政非常健康」嘅人會比「財政不健康」嘅人早約9年時間買到樓。
「財政非常健康」嘅人用大約13年就儲到首期，而「財政不健康」嘅人就需要花22年
💡「財政非常健康」嘅人喺避免投資損失嘅可能性係「財政不健康」嘅人約5倍

買樓置業？你想、我想，甚至係千禧一代嘅首要目標添💡！趁早起步投資雖然重要，但心態同方式更加重要！

 #身體要Fit理財要FinFit！想成為財政更健康嘅人，快啲上滙豐網頁掌握更多FinFit研究同貼士🌟 https://grp.hsbc/FinFit-mar15
 
*參考資料來源：滙豐FinFit調查2021
 #滙豐FinFit  #FinFit理財統計學  #理財要FinFit

【The latest FinFit index is out! Financial “very fit” group can own their first home 9 years earlier❗️】
It’s crucial to stay healthy nowadays...
And it’s equally important to stay healthy financially! How well were Hong Kong people doing in 2021? According to the latest HSBC FinFit Index, Hong Kongers scored 65 in 2021✨, which is largely unchanged versus 2020 despite the pandemic. 
 
Here are some interesting insights:
💡It takes 9 years shorter for the financially “very fit” to reach their down payment milestone, that is, 13 years against 22 years for the financially “unfit”
💡The “very fit” are almost 5 times more capable to avoid suffering investment losses than the “unfit”.

Property ownership surely remains the first on every millennial’s bucket list💡! Investing early is undoubtedly important, and same for your attitude and the ways of doing it!

 #StayHealthyStayFinFit! If you want to become a healthy person financially, visit HSBC website for more FinFit studies and tips🌟!
https://grp.hsbc/FinFit-mar15
 
*Source: HSBC FinFit Study 2021
 #HSBCFinFit  #FinFitStat  #StayFinFit 
                    ",313        ,3        ,20220419
20,hsbc_hk,1 month ago,"
                        【Budget 矛盾大對決：一日三餐，Stay Home揀食咩？】
香港人留喺屋企時間多咗，都習慣隨時訂外賣，我哋發現上年大家喺餐飲方面，外賣嘅消費高踞榜首㗎！但係…作為專業嘅Foodie，一日三餐都喺屋企食，你又會點揀呢？留言分享你嘅選擇，有機會贏foodpanda 港幣 3,000元電子優惠券㗎！
A) 外賣美食，方便得嚟仲可以慳啲
B) 自煮大餐，網購高質嘅新鮮食材

📌玩法：
1. Follow滙豐香港Instagram專頁 @hsbc_hk 
2. 留言分享你嘅選擇（A或B），再tag兩位朋友一齊玩
3. HSBC以隨機抽獎形式抽出5位得獎者

你又知唔知自己喺餐飲方面使咗幾多？定已經唔記得咗？唔怕！只要用香港滙豐流動理財應用程式嘅「個人預算」（‘Budget’），幫你自動追蹤消費，理財更有把握，助你成為理財世一^！即日起至2022年4月14日，登入HSBC HK App，查看’Budget’功能，有機會贏取高達$28,888「獎賞錢」。
詳情：http://grp.hsbc/PFM_HSBCDiningGameIG_TC

遊戲日期：2022年3月12日至2022年3月16日晚上11時59分
得獎名單公佈日期：2022年4月21日於此帖文公佈，並有專人聯絡領獎方法
條款及細則：https://grp.hsbc/6000Ki8i0

^理財世一比喻為理財高手。
資料來源：數據來自於2021年1至12月進行至少一項交易的滙豐客戶透過銀行戶口及信用卡於餐飲的支出金額
優惠受條款及細則約束。此優惠適用於身處香港人士
借定唔借？還得到先好借！

 #滙豐  #個人預算

【Budget Challenge: How would you plan your meals when staying at home?】
As we spend more time at home, we have got into a routine of ordering food. We found that delivery service ranked the top in the dining category! But as a foodie, would you choose to prep your meals this way? Tell us your choice for a chance to win HK$3,000 foodpanda e-vouchers!
A) Order takeaway for its convenience and price
B) Cook at home after ordering gourmet ingredients online

📌Instructions:
1. Follow the HSBC Hong Kong Instagram page @hsbc_hk 
2. Leave a comment on this post to tell us your choice (A or B) and tag 2 friends
3. HSBC will randomly select 5 prize winners

Do you remember how much you have spent on dining? No worry, with ‘Budget’, the new personal financial management tool in your HSBC HK App, you can stay on top of your finances to become a Money Pro! From now till 14 April 2022, log on to the App and visit ‘Budget’ for a chance to win $28,888 RewardCash. 
Learn more: http://grp.hsbc/PFM_HSBCDiningGameIG_EN

Game period: 12-16 Mar 2022 (11:59pm)
Announcement: 21 Apr 2022 on this post. Winners will be contacted individually on the prize collection details.
T&Cs: https://grp.hsbc/6003Ki8it

Data source: Dining expenditure data is derived from HSBC banking accounts and credit cards spending of customers who make at least one transaction, Jan to Dec 2021
T&Cs apply. This offer is intended for persons in Hong Kong.
To borrow or not to borrow? Borrow only if you can repay.

 #HSBC  #Budget 
                    ",560        ,640        ,20220419
21,hsbc_hk,1 month ago,"
                        【Budget矛盾大對決 結果公佈】 生活型態，你點揀？
上星期嘅大對決，有結果啦！原來有88%嘅人都係生活先行，會買咗需要嘅日常用品先，為生活做好準備！

揀邊種生活方式，你除咗可以參考下其他人，但其實更應該睇自己用錢上應唔應付得到。用香港滙豐流動理財應用程式（HSBC HK App）全新功能「個人預算」（‘Budget’），就可以自動追蹤每個滙豐理財戶口及信用卡戶口嘅消費，等你一眼睇晒日常消費，更可設定「預算」追蹤，清楚知道每月使咗幾多，用錢更有把握，助你成為理財世一*！想生活先行定係要娛樂先行，都一樣由你話事！

除咗Budget矛盾大對決抽獎，即日起至2022年4月14日，只要登入HSBC HK App，查看‘Budget‘功能，有機會贏取$28,888「獎賞錢」。頭20,000客戶首次成功設立「預算」追蹤可享28港元現金獎賞^。
詳情：http://grp.hsbc/PFM_HSBCGroceryGameAnnouncementIG_TC

Jessica 下個post仲有另一條Budget生活難題要大家幫手揀㗎，記得留意啦！

遊戲條款及細則：https://grp.hsbc/6173KiBdx 

*理財世一比喻為理財高手。
^只持有信用卡之客戶則獲$28「獎賞錢」以作代替。
優惠受條款及細則約束。此優惠適用於身處香港人士
借定唔借？ 還得到先好借！

 #滙豐  #個人預算  #數碼理財工具 ＃理財世一

【Budget Challenge ‘How do you set up your comfort zone at home?’: The result is out】
Did you vote for the lifestyle you prefer last week? It turns out that 88% of the voters prefer being simple and practical!

Good to know how people like you make their choices. But more importantly, you should choose you own lifestyle that you can afford. With ‘Budget’, the new mobile personal financial management tool on the HSBC HK App, you can track your spending in all your HSBC bank accounts and credit cards, and also set up a budget tracker. Such that you can stay on top of your finances to become a Money Pro! No matter how you want to live your life, you have the freedom to make your own choice.

Apart from the Budget Challenge lucky draw, here’s another way to win a prize. From now till 14 April 2022, log on to the HSBC HK App and visit ‘Budget’ for a chance to win $28,888 RewardCash. The first 20,000 customers who set up the budget tracker successfully for the first time will receive HKD28 cash reward^.
Learn more: http://grp.hsbc/PFM_HSBCGroceryGameAnnouncementIG_EN

Stay tune to our page, where Jessica will bring you another Budget Challenge soon!

T&Cs: https://grp.hsbc/6175KiBdL
^Customers who hold credit card(s) only will receive $28 RewardCash instead.
Terms and conditions apply. This offer is intended for persons in Hong Kong.
To borrow or not to borrow? Borrow only if you can repay.

 #HSBC  #Budget  #digitalmoneytool  #moneypro 
                    ",52        ,1        ,20220419
22,hsbc_hk,1 month ago,"
                        【滙豐白金Visa卡 x MoneyBack「易賞錢」App綁卡攻略 | 一綁即享升級獎賞！】
想享受升級獎賞？只要你有滙豐白金Visa卡同「易賞錢」App，跟足以下三個步驟，輕輕鬆鬆就有份！以後拎住張已綁定之滙豐白金Visa卡，喺百佳、屈臣氏同豐澤簽賬日日享高達6倍「易賞錢」積分，會員折扣日仲有高達92折優惠～實體店或網店都用到，啱晒大家留喺屋企一邊做嘢，一邊兼顧買嘢嘅生活日常。記得係要用銀灰色、卡面右下方註有「Visa Platinum」字樣嘅「滙豐白金Visa卡」嚟綁定呀！你今日綁咗未呢？

三步簡易綁卡程序：
1. 開啟「易賞錢」App，並於頁面選取「立即綁定」。
2. 輸入滙豐白金Visa卡資料以綁定「易賞錢」App賬戶。
3. 輸入一次性驗證碼即完成綁卡。

即刻綁卡：
https://bit.ly/34L9qe4 

未有滙豐白金Visa卡？現成功申請更可享高達$1,000「獎賞錢」（相等於50,000「易賞錢」積分）：
www.hsbc.com.hk/platinum

==============================
你都想升級新活，家添驚喜？只要綁定滙豐白金Visa卡到「易賞錢」App即可獲以上升級獎賞，兼享網店免費送貨、生日獎賞等禮遇！即睇詳情：
www.hsbc.com.hk/asw

優惠須受條款及細則約束。借定唔借？還得到先好借！ 
此優惠適用於身處香港的滙豐信用卡持有人。 

 #滙豐白金Visa卡  #易賞錢  #綁卡賺升級獎賞  #升級新活家添驚喜

@moneybackhk @hkparknshop @hkwatsons @fortresshk 

【HSBC Visa Platinum Card x MoneyBack App: Link them up to upgrade your rewards】
You are three simple steps away from our upgraded offers! Simply link your HSBC Visa Platinum Card to the MoneyBack App and you can enjoy up to 6X MoneyBack Points every time when you shop at PARKnSHOP, Watsons and Fortress, and up to 8% off on Member Day. Better still, the offers are available to both offline and online purchases. If you see the Visa Platinum mark at the bottom-right corner of your silvery grey credit card, your card is eligible. What are you waiting for? 

3 steps to link your card to the app:
1. Open the MoneyBack App and tap ‘Link Now’ at the landing page.
2. Enter your HSBC Visa Platinum Card details.
3. Enter the one-time verification code sent to your mobile phone.

Click here to link them up now: 
https://bit.ly/34L9qe4 

Don't have the HSBC Visa Platinum Card yet? Apply now to enjoy our welcome offer of up to $1,000 RewardCash (equals to 50,000 MoneyBack Points): 
www.hsbc.com.hk/platinum

==============================
Elevate your quality of life today. Link your HSBC Visa Platinum Card to the MoneyBack App to enjoy the above upgraded offers plus free delivery at eShop, birthday offers, etc. Explore offer details: 
www.hsbc.com.hk/asw_en

Terms & Conditions apply. To borrow or not to borrow? Borrow only if you can repay!
The promotion is intended for HSBC credit card holders in Hong Kong.

 #HSBCVisaPlatinumCard  #MoneyBack  #LinkCardForUpgradedRewards 
                    ",251        ,8        ,20220419
23,hsbc_hk,1 month ago,"
                        【滙豐卓越理財：關係更進一步，先有更多可能👭?】
當她👩和她👩遇上❤感情上嘅樽頸位，究竟會選擇維持現狀繼續嘻嘻哈哈咁過日子，定係踏前一步？佢哋嘅將來，到底會唔會有答案？即刻睇下Asha徐㴓喬 @ashaetc  同佢喺故事入面嘅女朋友最後會做出咩抉擇！

每個人對將來都有唔同期望，我哋亦好明白呢個道理，所以推出咗全新滙豐Prime Club ，為擁有港幣300萬元或以上全面理財總值嘅滙豐卓越理財客戶提供一系列獨家升級理財同環球禮遇🎉，包括財富優惠，例如特別生日獎賞、 季度驚喜獎賞、指定投資產品首次認購優惠、免費海外機場豪華轎車接送或留學生簽證代辦申請服務等，咁你就可以更快達成唔同目標，為你同屋企人開啟更多新可能。

成功晉身滙豐卓越理財，開戶獎賞價值高達港幣43,600元！用HSBC HK App，5分鐘內*就開到！即刻click入👉🏼： 
grp.hsbc/AnS_TC 了解更多。

*實際所需時間或會因個別情況而有所不同。受條款及細則約束。

 #滙豐  #滙豐卓越理財  #家的未來由擁抱改變而來  #滙豐PrimeClub  #這是我的全家福  #Asha徐㴓喬

【HSBC Premier: Devote more to your relationship for greater possibilities.👭】
Couples👩 are bound to run into their share of issues ❤, and it's no different for these two young ladies. How would Asha and her girlfriend in this story handle the challenges they face? Watch now and find out whether they decide to stick with the status quo or take a bold step forward.

We understand that everyone‘s expectation for the future is different, that’s why we have launched the HSBC Prime Club to offer a suite of exclusive wealth solutions and worldwide privileges 🎉 for HSBC Premier customers who have maintained a Total Relationship Balance of HKD3 million for the past 3 months. The comprehensive list includes special birthday bonuses, quarterly surprise rewards, first-time take-up offers for designated wealth management products, overseas airport limousine service, study visa arrangement service, and more. With this foundation behind you, exploring opportunities within grasp for you and your family is effortless, and you will achieve your goals in no time.

Enter the world of HSBC Premier to enjoy welcome offers worth up to HKD43,600. You can open an account in 5 minutes* using the HSBC HK App. Learn more:
grp.hsbc/AnS_EN 

*Actual time may differ depending on individual circumstances. Terms and conditions apply.

 #HSBC  #HSBCPremier  #MakeBoldMovesForYourFamilysFuture  #HSBCPrimeClub  #ThisIsMyFamily  #AshaCuthbert 
                    ",349        ,20        ,20220419
0,citihongkong,5 hours ago,"
                        【⚡Citi Plus®開戶開卡  賞您迎新Double優惠⚡享高達4.8%儲蓄年利率💰+ Apple AirPods (第 3 代)🎧】

Citi Plus嘅客戶成日都會用Citi Plus信用卡消費🛍️ 買嘢食會用，shopping又用，就連煲劇打機都會用！😎 點解佢哋會咁鍾意用Citi Plus? 就係因為我哋有好多優惠！ 

即日起至4月30日，立即開戶兼成功申請Citi Plus®信用卡，即可享受Double迎新獎賞！🤑 

迎新優惠懶人包👇
1️⃣ 存入新資金💰：首HK$20,000存款享高達4.8%儲蓄年利率😍
2️⃣ 成功申請Citi Plus®信用卡💳：賞您 Apple AirPods (第 3 代)🎧

仲等？快啲把握最後機會⚡ 
撳呢條link開戶啦： citibank.hk/citiplus4q

優惠受條款及細則約束。
借定唔借？還得到先好借！

 #CitiPlus  #CitiHongKong 
                    ",10        ,0        ,20220419
1,citihongkong,5 days ago,"
                        【Citi Plus®客戶喺 HKTaxi Call車🚗即享5%回贈！幫您輕輕鬆鬆搭住的士賺回贈！💰 】

正所謂「時間就是金錢！」~ 返工走咗班車，要等半個鐘先等到下一班？朝早想爭取時間瞓耐少少先返工？落雨天嘅日子，想快啲返到屋企？Citi Plus已經為想慳時間嘅您準備好 @hktaxi.app  優惠！

即日起至4月30日，只要用 Citi Plus Mastercard扣賬卡或信用卡喺HKTaxi Call車畀車錢🚗就即享5%回贈！有Citi Plus幫您爭分奪秒之餘，仲可以輕鬆搭住車賺回贈 ！🤩

未有Citi Plus戶口？
快啲撳呢條link申請啦：citibank.hk/citiplus4r

優惠受條款及細則約束。
借定唔借？還得到先好借！

 #CitiPlus  #CitiHongKong 
                    ",11        ,0        ,20220419
